molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1CRN  Crambin,327,337,55,2.93558,0.293292,0.080667,0.409709,0.185875,0.142749,0.235251,1.34754,1280,720
1CRN  Crambin,327,337,56,2.89633,0.26375,0.157876,0.390541,0.192374,0.177625,0.241876,1.42404,1280,720
1CRN  Crambin,327,337,57,2.88054,0.306167,0.163001,0.452,0.175875,0.162917,0.221917,1.48188,1280,720
1CRN  Crambin,327,337,58,3.83367,0.160125,0.165791,0.422375,0.180251,0.128,0.219791,1.27633,1280,720
1CRN  Crambin,327,337,59,2.79004,0.112,0.089459,0.4095,0.240291,0.15925,0.227333,1.23783,1280,720
1CRN  Crambin,327,337,60,2.85217,0.139291,0.087417,0.416499,0.180667,0.148625,0.228875,1.20137,1280,720
1CRN  Crambin,327,337,61,2.72237,0.199709,0.116416,0.367333,0.213876,0.148583,0.229375,1.27529,1280,720
1CRN  Crambin,327,337,62,2.71792,0.1945,0.076625,0.42025,0.177708,0.151875,0.222459,1.24342,1280,720
1CRN  Crambin,327,337,63,2.77917,0.253667,0.153833,0.398459,0.176501,0.160249,0.224,1.36671,1280,720
1CRN  Crambin,327,337,64,3.05433,0.1405,0.107208,0.419334,0.18325,0.154999,0.224083,1.22937,1280,720
1CRN  Crambin,327,337,65,2.69483,0.177084,0.087208,0.423625,0.231376,0.167499,0.237,1.32379,1280,720
1CRN  Crambin,327,337,66,2.80929,0.183749,0.082874,0.42775,0.176334,0.150625,0.225751,1.24708,1280,720
1CRN  Crambin,327,337,67,2.71062,0.193125,0.083416,0.434209,0.172291,0.143084,0.219709,1.24583,1280,720
1CRN  Crambin,327,337,68,2.73042,0.18825,0.088166,0.44475,0.16875,0.122375,0.22025,1.23254,1280,720
1CRN  Crambin,327,337,69,2.7725,0.126041,0.1065,0.402126,0.18325,0.149625,0.221292,1.18883,1280,720
1CRN  Crambin,327,337,70,3.17667,0.179584,0.075751,0.420875,0.172791,0.166,0.233917,1.24892,1280,720
1CRN  Crambin,327,337,71,2.80883,0.206292,0.103417,0.400458,0.136874,0.167501,0.239626,1.25417,1280,720
1CRN  Crambin,327,337,72,2.75242,0.173749,0.101458,0.392,0.194708,0.170291,0.230542,1.26275,1280,720
1CRN  Crambin,327,337,73,2.75237,0.205166,0.093584,0.379917,0.188,0.104125,0.224125,1.19492,1280,720
1CRN  Crambin,327,337,74,2.72529,0.200126,0.097958,0.404459,0.1865,0.129,0.218709,1.23675,1280,720
1CRN  Crambin,327,337,75,2.66092,0.123667,0.103791,0.405999,0.177583,0.160125,0.220042,1.19121,1280,720
1CRN  Crambin,327,337,76,2.81421,0.24625,0.108458,0.441084,0.2255,0.15625,0.221625,1.39917,1280,720
1CRN  Crambin,327,337,77,2.67583,0.257042,0.1475,0.392125,0.181333,0.167834,0.267,1.41283,1280,720
1CRN  Crambin,327,337,78,2.72704,0.19475,0.101708,0.433292,0.180333,0.147917,0.218959,1.27696,1280,720
1CRN  Crambin,327,337,79,2.766,0.193916,0.084126,0.42425,0.180083,0.151584,0.214458,1.24842,1280,720
1CRN  Crambin,327,337,80,2.6705,0.188001,0.09425,0.4105,0.205,0.152626,0.226751,1.27713,1280,720
1CRN  Crambin,327,337,81,2.65508,0.264124,0.133375,0.398126,0.187709,0.157083,0.220499,1.36092,1280,720
1CRN  Crambin,327,337,82,2.94313,0.190125,0.090291,0.405917,0.174834,0.157708,0.222376,1.24125,1280,720
1CRN  Crambin,327,337,83,2.68904,0.190916,0.091166,0.432375,0.177042,0.16475,0.330333,1.38658,1280,720
1CRN  Crambin,327,337,84,2.86662,0.177501,0.079501,0.426666,0.210375,0.157417,0.224249,1.27571,1280,720
1CRN  Crambin,327,337,85,2.69233,0.197875,0.085751,0.430291,0.178041,0.15625,0.230083,1.27829,1280,720
1CRN  Crambin,327,337,86,2.74583,0.18825,0.092624,0.430208,0.176625,0.122375,0.221666,1.23175,1280,720
